dimension_id,dimension_name,option_id,display_text,score,zero_reason,justification
1,Action Intensity,25,Leaving Las Vegas (1995),0,null,The movie focuses heavily on character development and emotional depth with virtually no action sequences.
1,Action Intensity,26,Othello (1995),1,null,"The plot summary indicates a focus on betrayal, jealousy, and revenge, which suggests a narrative driven by dialogue and character interactions rather than action."
1,Action Intensity,27,Now and Then (1995),0,null,The plot summary indicates a focus on character development and emotional themes without any mention of action sequences.
1,Action Intensity,28,Persuasion (1995),0,null,"Persuasion is a drama and romance film that focuses heavily on character development and dialogue, with no significant action scenes."
1,Action Intensity,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",2,null,"The movie contains some action sequences but focuses more on its surreal visuals, plot, and character development."
1,Action Intensity,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1,null,"The plot summary indicates a focus on themes of power, loyalty, and consequences through dialogue and character development rather than intense action scenes."
1,Action Intensity,31,Dangerous Minds (1995),1,null,"The plot summary indicates that 'Dangerous Minds' focuses on themes of education, race, and empowerment through character development and dialogue, with no significant mention of action scenes."
1,Action Intensity,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),2,null,"While 'Twelve Monkeys' contains some action sequences, it primarily focuses on its complex narrative, psychological elements, and character development."
1,Action Intensity,33,Wings of Courage (1995),2,null,The movie focuses on the biographical and emotional journey of the characters with a narrative centered around their adventures in aviation rather than intense action sequences.
1,Action Intensity,34,Babe (1995),0,null,Babe is a heartwarming family film focused on character development and emotional themes with virtually no action sequences.
1,Action Intensity,35,Carrington (1995),0,null,Carrington is a biographical drama focused on character development and relationships with no significant action sequences.
1,Action Intensity,36,Dead Man Walking (1995),0,null,"The movie focuses heavily on dialogue and character development, with no significant action sequences."
1,Action Intensity,37,Across the Sea of Time (1995),0,null,The movie is a documentary with a focus on storytelling and visual exploration rather than action sequences.
1,Action Intensity,38,It Takes Two (1995),1,null,The plot summary indicates a focus on humor and heartfelt moments with no mention of significant action sequences.
1,Action Intensity,39,Clueless (1995),1,null,"Clueless focuses primarily on dialogue, character development, and romantic comedy elements with no significant action scenes."
1,Action Intensity,40,"Cry, the Beloved Country (1995)",0,null,"The movie focuses on character development and dialogue, with no significant action scenes."
1,Action Intensity,41,Richard III (1995),1,null,The movie focuses primarily on political manipulation and psychological warfare rather than physical action sequences.
1,Action Intensity,42,Dead Presidents (1995),3,null,"The movie includes a heist plot and associated action sequences, but it also focuses significantly on character development and social issues."
1,Action Intensity,43,Restoration (1995),1,null,The plot summary indicates a focus on character development and historical drama with no mention of significant action sequences.
1,Action Intensity,44,Mortal Kombat (1995),4,null,The movie features frequent and intense action scenes characteristic of its genre and source material.
1,Action Intensity,45,To Die For (1995),1,null,"The plot summary does not indicate any significant action sequences, focusing instead on themes and character development."
1,Action Intensity,46,How to Make an American Quilt (1995),0,null,"The plot summary indicates a focus on character development and dialogue, with no mention of action scenes."
1,Action Intensity,47,Seven (a.k.a. Se7en) (1995),3,null,"Seven contains several intense action scenes, particularly during the chase and confrontation sequences, but it is primarily focused on its plot and character dynamics."
1,Action Intensity,48,Pocahontas (1995),1,null,Pocahontas focuses primarily on character development and romance with minimal action sequences.
1,Action Intensity,49,When Night Is Falling (1995),0,null,"The plot summary indicates a focus on character development and emotional complexity typical of a romantic drama, with no mention of action sequences."
1,Action Intensity,50,"Usual Suspects, The (1995)",1,null,"The Usual Suspects focuses primarily on dialogue, plot twists, and character development rather than action sequences."
2,Emotional Depth,1,Toy Story (1995),3,null,"Toy Story explores the emotional growth and deepening friendship between Woody and Buzz, though it maintains a lighter tone suitable for children."
2,Emotional Depth,2,Jumanji (1995),2,null,"While 'Jumanji' includes moments of emotional connection and character development, its primary focus is on adventure and action, which limits its exploration of deep emotions."
2,Emotional Depth,3,Grumpier Old Men (1995),1,null,The movie focuses primarily on light-hearted comedy and romantic elements without delving deeply into complex emotional landscapes.
2,Emotional Depth,4,Waiting to Exhale (1995),4,null,"The film delves into complex emotional landscapes and deep character relationships among the four main characters, exploring themes of friendship, love, and personal growth."
2,Emotional Depth,5,Father of the Bride Part II (1995),2,null,The movie focuses primarily on comedic situations and family dynamics rather than delving deeply into complex emotional landscapes.
2,Emotional Depth,6,Heat (1995),3,null,"Heat delves into the psychological and emotional complexities of its main characters, particularly their professional dedication and personal lives, though it remains primarily focused on the action and tension of the crime narrative."
2,Emotional Depth,7,Sabrina (1995),3,null,"Sabrina (1995) explores themes of love and self-discovery, delving into the emotional growth of its characters, yet it maintains a comedic tone that limits the depth of emotional exploration."
2,Emotional Depth,8,Tom and Huck (1995),2,null,"While the film explores themes of friendship and loyalty, it primarily focuses on adventure and action, limiting its exploration of deep emotional landscapes."
2,Emotional Depth,9,Sudden Death (1995),1,null,The plot focuses primarily on action and suspense rather than exploring complex emotional landscapes or deep character relationships.
2,Emotional Depth,10,GoldenEye (1995),2,null,"While 'GoldenEye' includes moments of character development and emotional tension, its primary focus remains on action and adventure, limiting its exploration of deep emotions."
2,Emotional Depth,11,"American President, The (1995)",4,null,"The film explores complex emotional relationships and personal growth, particularly in the context of political pressures, indicating a significant depth of emotion."
2,Emotional Depth,12,Dracula: Dead and Loving It (1995),1,null,The movie is a comedy-horror spoof that prioritizes humor over exploring deep emotional landscapes or complex character relationships.
2,Emotional Depth,13,Balto (1995),3,null,"Balto explores themes of courage, friendship, and perseverance, offering some depth in emotional content suitable for its target audience, but it does not delve as deeply into complex emotional landscapes as more mature films."
2,Emotional Depth,14,Nixon (1995),3,null,"The film explores Nixon's complex personality and the emotional toll of his political career, though it focuses more on his actions and decisions than purely on emotional depth."
2,Emotional Depth,15,Cutthroat Island (1995),1,null,The plot focuses primarily on action and adventure elements with minimal exploration of complex emotional landscapes.
2,Emotional Depth,16,Casino (1995),3,null,"Casino explores complex relationships and emotional turmoil among its characters, particularly in themes of loyalty and betrayal, though it is primarily focused on the crime drama aspect."
2,Emotional Depth,17,Sense and Sensibility (1995),4,null,"The film delves deeply into the emotional journeys of the Dashwood sisters, exploring complex themes of love, loss, and societal pressures."
2,Emotional Depth,18,Four Rooms (1995),1,null,Four Rooms focuses more on quirky characters and absurd situations rather than delving deeply into their emotional states or relationships.
2,Emotional Depth,19,Ace Ventura: When Nature Calls (1995),1,null,The movie focuses on slapstick humor and zany antics without delving into complex emotional landscapes or deep character relationships.
2,Emotional Depth,20,Money Train (1995),2,null,Money Train focuses more on action and comedy elements rather than delving deeply into the emotional states or complex relationships between characters.
2,Emotional Depth,21,Get Shorty (1995),2,null,"While 'Get Shorty' explores some character relationships and emotions, its primary focus is on the comedic and criminal elements rather than deep emotional exploration."
2,Emotional Depth,22,Copycat (1995),3,null,"The movie explores the psychological depths of its characters, particularly the criminal psychologist's personal struggles and fears, indicating a significant level of emotional depth."
2,Emotional Depth,23,Assassins (1995),1,null,The plot focuses primarily on action and intrigue rather than delving into complex emotional landscapes or deep character relationships.
2,Emotional Depth,24,Powder (1995),4,null,"The movie explores deep emotional connections and the protagonist's struggle with acceptance and understanding, indicating significant emotional depth."
2,Emotional Depth,25,Leaving Las Vegas (1995),4,null,"The movie delves deeply into the complex emotional states of its characters, exploring themes of addiction, loneliness, and human connection."
2,Emotional Depth,26,Othello (1995),4,null,"The film explores complex emotions such as jealousy, betrayal, and love, delving deeply into the psychological states of its characters."
2,Emotional Depth,27,Now and Then (1995),3,null,"The movie explores themes of friendship, love, loss, and personal growth, delving into the emotional journeys of its characters as they reflect on their past and current lives."
2,Emotional Depth,28,Persuasion (1995),4,null,"Persuasion delves into complex emotional landscapes and deep character relationships, particularly focusing on Anne's internal conflict and evolving relationship dynamics."
2,Emotional Depth,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",3,null,"The film explores complex themes of innocence, loss, and wonder, delving into deep emotional landscapes despite its fantastical setting."
2,Emotional Depth,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),4,null,"The film delves into complex themes of power, loyalty, and the consequences of choices, indicating a significant exploration of emotional depth."
2,Emotional Depth,31,Dangerous Minds (1995),3,null,"The film explores emotional growth and connection between the teacher and her students, delving into themes of empowerment and belief in oneself, which indicates a significant level of emotional depth."
2,Emotional Depth,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3,null,"Twelve Monkeys explores complex emotional themes such as madness, fate, and the impact of time travel on individual psyche, though it is primarily driven by its sci-fi and thriller elements."
2,Emotional Depth,33,Wings of Courage (1995),3,null,"The film explores themes of courage and passion, indicating some depth in emotional content, though it may not fully delve into complex emotional landscapes."
2,Emotional Depth,34,Babe (1995),3,null,"Babe explores themes of friendship, acceptance, and self-belief, which evoke emotional depth, though it maintains a family-friendly approach that limits its exploration to more complex emotional landscapes."
2,Emotional Depth,35,Carrington (1995),4,null,"Carrington delves into the complex emotional and relational dynamics between its main characters, offering a nuanced exploration of their personal and societal struggles."
2,Emotional Depth,36,Dead Man Walking (1995),4,null,"The film delves deeply into the emotional journeys of both Sister Helen and Matthew, exploring complex themes of redemption, forgiveness, and the moral implications of capital punishment."
2,Emotional Depth,37,Across the Sea of Time (1995),3,null,"The film explores the emotional journey of an immigrant and touches upon themes of family, belonging, and cultural adaptation, indicating a moderate level of emotional depth."
2,Emotional Depth,38,It Takes Two (1995),2,null,"While the movie includes some heartfelt moments and explores themes of family and friendship, it primarily focuses on light-hearted comedy and adventure, limiting its exploration of deep emotions."
2,Emotional Depth,39,Clueless (1995),3,null,"Clueless explores themes of friendship, self-discovery, and love with some depth, but it primarily focuses on comedic elements and less on profound emotional exploration."
2,Emotional Depth,40,"Cry, the Beloved Country (1995)",4,null,"The film deeply explores themes of forgiveness, reconciliation, and hope through complex character relationships and emotional struggles."
2,Emotional Depth,41,Richard III (1995),4,null,The film explores the complex emotional landscape of a power-hungry king and the intricate relationships and betrayals within the royal court.
2,Emotional Depth,42,Dead Presidents (1995),3,null,"The film explores themes of race, poverty, and the impact of war, which contribute to a significant emotional depth, though it is also driven by action and crime elements that may overshadow purely emotional development."
2,Emotional Depth,43,Restoration (1995),4,null,"The film explores complex emotional landscapes through its portrayal of love, betrayal, and the fragility of power, indicating a significant depth of emotion."
2,Emotional Depth,44,Mortal Kombat (1995),2,null,"While 'Mortal Kombat' includes some character development and emotional moments, its primary focus is on action and combat, which limits the exploration of deep emotional landscapes."
2,Emotional Depth,45,To Die For (1995),3,null,"While 'To Die For' delves into complex themes like media obsession and the destructive nature of ambition, its approach to emotional depth is more focused on the psychological and less on deep emotional exploration."
2,Emotional Depth,46,How to Make an American Quilt (1995),4,null,"The film explores the emotional journeys and relationships of its characters through the medium of storytelling and quilting, indicating a significant depth of emotion."
2,Emotional Depth,47,Seven (a.k.a. Se7en) (1995),3,null,"While 'Seven' explores complex themes and character development, its primary focus remains on the plot and suspense rather than deep emotional exploration."
2,Emotional Depth,48,Pocahontas (1995),3,null,"Pocahontas explores significant emotional themes such as love, cultural conflict, and personal growth, though it maintains a level of simplicity suitable for its target audience."
2,Emotional Depth,49,When Night Is Falling (1995),4,null,"The film explores the emotional journey of a protagonist navigating a complex new relationship and confronting personal fears, indicating significant emotional depth."
2,Emotional Depth,50,"Usual Suspects, The (1995)",2,null,The Usual Suspects focuses more on plot twists and mystery than on deep emotional exploration.
3,Sci-Fi Elements,1,Toy Story (1995),1,null,"Toy Story includes minimal science fiction elements, primarily focusing on fantasy and adventure with anthropomorphic toys."
3,Sci-Fi Elements,2,Jumanji (1995),1,null,The movie 'Jumanji' primarily features fantasy elements and does not prominently integrate futuristic technology or speculative science concepts.
3,Sci-Fi Elements,3,Grumpier Old Men (1995),0,null,The movie focuses on realistic settings and human relationships without any science fiction elements.
3,Sci-Fi Elements,4,Waiting to Exhale (1995),0,null,"The movie 'Waiting to Exhale' focuses entirely on realistic, contemporary settings and human relationships without any science fiction elements."
3,Sci-Fi Elements,5,Father of the Bride Part II (1995),0,null,The movie focuses entirely on realistic family dynamics and personal relationships without any science fiction elements.
3,Sci-Fi Elements,6,Heat (1995),1,null,"Heat (1995) is a crime thriller with no significant sci-fi elements, focusing on realistic settings and character dynamics."
3,Sci-Fi Elements,7,Sabrina (1995),0,null,"The movie 'Sabrina' (1995) is a romantic comedy with no significant sci-fi elements, maintaining a realistic setting throughout."
3,Sci-Fi Elements,8,Tom and Huck (1995),0,null,The movie is set in 19th century America and contains no science fiction elements.
3,Sci-Fi Elements,9,Sudden Death (1995),1,null,The plot of 'Sudden Death' focuses on realistic action and terrorism scenarios without significant sci-fi elements.
3,Sci-Fi Elements,10,GoldenEye (1995),3,null,"The movie includes a powerful satellite weapon and space-related technology, which adds significant sci-fi elements, though the core plot remains grounded in espionage and action."
3,Sci-Fi Elements,11,"American President, The (1995)",0,null,The American President is a political drama with no significant sci-fi elements.
3,Sci-Fi Elements,12,Dracula: Dead and Loving It (1995),0,null,"The movie is a comedy-horror spoof with no significant sci-fi elements, focusing on parodying classic vampire lore."
3,Sci-Fi Elements,13,Balto (1995),0,null,Balto is an animated adventure film set in a realistic historical context with no significant sci-fi elements.
3,Sci-Fi Elements,14,Nixon (1995),0,null,"The movie 'Nixon' is a biographical drama with no significant sci-fi elements, focusing entirely on historical events and figures."
3,Sci-Fi Elements,15,Cutthroat Island (1995),0,null,The movie 'Cutthroat Island' is set in a historical pirate era with no futuristic or speculative science elements.
3,Sci-Fi Elements,16,Casino (1995),0,null,"Casino (1995) is a crime drama with no significant sci-fi elements, maintaining a realistic setting."
3,Sci-Fi Elements,17,Sense and Sensibility (1995),0,null,Sense and Sensibility is a period drama set in the 19th century with no science fiction elements.
3,Sci-Fi Elements,18,Four Rooms (1995),0,null,"Four Rooms is a comedy anthology with no significant science fiction elements, focusing on realistic settings and human behavior."
3,Sci-Fi Elements,19,Ace Ventura: When Nature Calls (1995),0,null,"The movie focuses on comedy and has no significant sci-fi elements, maintaining a realistic setting."
3,Sci-Fi Elements,20,Money Train (1995),1,null,Money Train focuses on a heist involving transit cops and has no significant sci-fi elements.
3,Sci-Fi Elements,21,Get Shorty (1995),0,null,The plot and setting of 'Get Shorty' are firmly grounded in reality with no significant sci-fi elements.
3,Sci-Fi Elements,22,Copycat (1995),1,null,"The movie 'Copycat' contains minimal science fiction elements, focusing primarily on psychological thriller aspects."
3,Sci-Fi Elements,23,Assassins (1995),0,null,The movie 'Assassins' contains no significant science fiction elements and focuses on realistic settings typical of action and crime genres.
3,Sci-Fi Elements,24,Powder (1995),2,null,"The movie includes unique electromagnetic abilities, which are a sci-fi element, but the focus is more on drama and human connection rather than a futuristic setting or advanced technology."
3,Sci-Fi Elements,25,Leaving Las Vegas (1995),0,null,The movie 'Leaving Las Vegas' focuses entirely on realistic settings and human emotions without any science fiction elements.
3,Sci-Fi Elements,26,Othello (1995),0,not_applicable,"Othello (1995) is a classical drama with no science fiction elements, set in a historical context."
3,Sci-Fi Elements,27,Now and Then (1995),0,null,The movie 'Now and Then' focuses on realistic settings and human experiences without any notable science fiction elements.
3,Sci-Fi Elements,28,Persuasion (1995),0,null,Persuasion (1995) is a period drama with no science fiction elements.
3,Sci-Fi Elements,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",2,midpoint,"The movie incorporates a dystopian setting and scientific experimentation, but these elements are secondary to its fantastical and surreal atmosphere."
3,Sci-Fi Elements,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),0,null,The movie is set in 1930s Shanghai and focuses on the realistic portrayal of a triad's world without any sci-fi elements.
3,Sci-Fi Elements,31,Dangerous Minds (1995),0,null,"The plot summary indicates no presence of science fiction elements, focusing instead on realistic educational settings and social issues."
3,Sci-Fi Elements,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4,null,"The film incorporates significant elements of time travel and a post-apocalyptic future setting, which are central to its plot."
3,Sci-Fi Elements,33,Wings of Courage (1995),0,null,The movie focuses on historical aviation pioneers without incorporating any science fiction elements.
3,Sci-Fi Elements,34,Babe (1995),0,null,The movie 'Babe' has no science fiction elements and focuses on realistic farm settings.
3,Sci-Fi Elements,35,Carrington (1995),0,null,The movie 'Carrington' is set in early 20th-century England and focuses on the personal and artistic lives of its characters without any sci-fi elements.
3,Sci-Fi Elements,36,Dead Man Walking (1995),0,null,The movie 'Dead Man Walking' focuses entirely on realistic settings and human issues without any science fiction elements.
3,Sci-Fi Elements,37,Across the Sea of Time (1995),0,null,"The movie is a documentary that focuses on the real-life experiences of an immigrant, with no apparent sci-fi elements."
3,Sci-Fi Elements,38,It Takes Two (1995),0,null,"The plot summary indicates no presence of futuristic technology, space travel, or speculative science concepts, aligning with minimal sci-fi elements."
3,Sci-Fi Elements,39,Clueless (1995),0,null,Clueless is a modern retelling of a classic novel set in a contemporary high school environment with no significant sci-fi elements.
3,Sci-Fi Elements,40,"Cry, the Beloved Country (1995)",0,null,"The movie 'Cry, the Beloved Country' is a drama set in the apartheid-era South Africa with no science fiction elements."
3,Sci-Fi Elements,41,Richard III (1995),0,not_applicable,The movie 'Richard III' (1995) is set in a modern-day context but lacks any significant sci-fi elements.
3,Sci-Fi Elements,42,Dead Presidents (1995),0,null,The movie 'Dead Presidents' focuses on realistic settings and themes without incorporating any significant sci-fi elements.
3,Sci-Fi Elements,43,Restoration (1995),0,null,The movie is set in the 17th century and focuses on historical and personal drama without any science fiction elements.
3,Sci-Fi Elements,44,Mortal Kombat (1995),1,null,The movie features fantasy elements and supernatural forces rather than science fiction concepts.
3,Sci-Fi Elements,45,To Die For (1995),0,null,The movie 'To Die For' has no significant sci-fi elements and focuses on realistic settings and human drama.
3,Sci-Fi Elements,46,How to Make an American Quilt (1995),0,null,The movie focuses entirely on realistic settings and human relationships without any science fiction elements.
3,Sci-Fi Elements,47,Seven (a.k.a. Se7en) (1995),1,null,Seven focuses on a psychological thriller plot with no significant sci-fi elements.
3,Sci-Fi Elements,48,Pocahontas (1995),0,not_applicable,Pocahontas is an animated historical romance with no significant sci-fi elements.
3,Sci-Fi Elements,49,When Night Is Falling (1995),0,null,"The plot summary indicates no presence of science fiction elements, focusing instead on personal relationships and character development."
3,Sci-Fi Elements,50,"Usual Suspects, The (1995)",0,null,"The Usual Suspects is a crime thriller with no significant sci-fi elements, maintaining a realistic setting throughout."
4,Comedy Level,1,Toy Story (1995),3,null,"Toy Story incorporates a significant amount of humor throughout its narrative, making it a film that prioritizes comedy while also delivering an engaging story."
4,Comedy Level,2,Jumanji (1995),3,null,"The movie incorporates significant comedic elements through its adventurous and chaotic plot, especially due to the presence of Robin Williams, while still maintaining a sense of adventure and danger."
4,Comedy Level,3,Grumpier Old Men (1995),4,null,"The movie is primarily focused on generating humor through the comedic rivalry and antics of the main characters, aligning closely with high comedy films."
4,Comedy Level,4,Waiting to Exhale (1995),2,null,"While the movie includes some comedic elements, it primarily focuses on dramatic and emotional themes, indicating a lean towards the lower end of the comedy spectrum."
4,Comedy Level,5,Father of the Bride Part II (1995),3,null,The movie is a comedy focused on the humorous situations arising from the protagonist's reaction to unexpected pregnancies and the ensuing family dynamics.
4,Comedy Level,6,Heat (1995),1,null,Heat (1995) is primarily focused on its intense action and crime narrative without significant comedic elements.
4,Comedy Level,7,Sabrina (1995),3,null,"Sabrina (1995) incorporates a mix of romantic and comedic elements, with its humor playing a significant role but not overshadowing the romantic narrative."
4,Comedy Level,8,Tom and Huck (1995),3,null,"The movie includes elements of adventure and drama, but also incorporates humor appropriate for a children's audience, indicating a moderate level of comedy."
4,Comedy Level,9,Sudden Death (1995),1,null,The plot summary indicates a tense and serious action movie with no mention of comedic elements.
4,Comedy Level,10,GoldenEye (1995),2,null,"While 'GoldenEye' includes moments of classic Bond charm and wit, its primary focus is on action and thriller elements, limiting its comedy level."
4,Comedy Level,11,"American President, The (1995)",2,null,"The American President incorporates comedic elements but primarily focuses on drama and romance, balancing humor with more serious themes."
4,Comedy Level,12,Dracula: Dead and Loving It (1995),4,null,"The movie is a comedy-horror spoof filled with slapstick humor and parodies of classic vampire lore, indicating a strong emphasis on comedy."
4,Comedy Level,13,Balto (1995),2,null,"Balto incorporates some light-hearted moments and humor, but its primary focus is on adventure and emotional themes."
4,Comedy Level,14,Nixon (1995),1,null,Nixon is a biographical drama that focuses on the political career of Richard Nixon without significant comedic elements.
4,Comedy Level,15,Cutthroat Island (1995),1,null,"The plot summary indicates an action-adventure film with a focus on treasure hunting and battling rival pirates, which suggests a serious tone with minimal comedic elements."
4,Comedy Level,16,Casino (1995),1,null,"Casino is a serious crime drama with minimal comedic elements, focusing more on the dark realities of the mob and gambling world."
4,Comedy Level,17,Sense and Sensibility (1995),1,null,"While 'Sense and Sensibility' contains some light-hearted moments, it primarily focuses on drama and romance, maintaining a serious tone."
4,Comedy Level,18,Four Rooms (1995),3,null,"Four Rooms, an anthology film with darkly humorous and chaotic narratives, leans towards high comedy with its bizarre and outrageous events."
4,Comedy Level,19,Ace Ventura: When Nature Calls (1995),4,null,"The movie is filled with slapstick humor, zany antics, and Jim Carrey's signature comedic performance, indicating a strong focus on comedy."
4,Comedy Level,20,Money Train (1995),3,null,"Money Train incorporates humor alongside its action and thriller elements, though it is not primarily a comedy."
4,Comedy Level,21,Get Shorty (1995),3,null,"The movie 'Get Shorty' effectively blends humor with its crime and thriller elements, making it notably comedic without being purely a comedy film."
4,Comedy Level,22,Copycat (1995),1,null,The movie 'Copycat' is a tense thriller with no significant comedic elements.
4,Comedy Level,23,Assassins (1995),1,null,The plot summary indicates an action-thriller with no significant comedic elements.
4,Comedy Level,24,Powder (1995),1,null,'Powder' is a drama with sci-fi elements that focuses on emotional and serious themes without significant comedic content.
4,Comedy Level,25,Leaving Las Vegas (1995),1,null,"The movie 'Leaving Las Vegas' is a serious drama with themes of addiction and despair, containing almost no comedic elements."
4,Comedy Level,26,Othello (1995),0,null,Othello is a dramatic tragedy with no significant comedic elements.
4,Comedy Level,27,Now and Then (1995),2,null,"While 'Now and Then' includes some light-hearted moments, it primarily focuses on drama and emotional depth, indicating a lower comedy level."
4,Comedy Level,28,Persuasion (1995),1,null,Persuasion is a romantic drama that focuses on themes of love and societal norms without significant comedic elements.
4,Comedy Level,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1,null,"The City of Lost Children primarily focuses on its dark and surreal narrative, with minimal comedic elements."
4,Comedy Level,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),0,null,The plot summary indicates a serious crime drama with no mention of comedic elements.
4,Comedy Level,31,Dangerous Minds (1995),1,null,"The plot summary indicates that 'Dangerous Minds' is primarily focused on serious themes such as education, race, and empowerment, with no mention of comedic elements."
4,Comedy Level,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1,null,"Twelve Monkeys is primarily a thriller with elements of sci-fi and mystery, featuring a dark and serious tone with occasional moments of dark humor, which do not significantly contribute to its overall comedic level."
4,Comedy Level,33,Wings of Courage (1995),1,null,The plot summary indicates a serious tone focused on historical figures and their adventurous pursuits without mentioning any comedic elements.
4,Comedy Level,34,Babe (1995),2,null,"While 'Babe' includes moments of humor, it primarily focuses on heartwarming themes and character development, leaning more towards a serious tone."
4,Comedy Level,35,Carrington (1995),1,null,Carrington is a biographical drama focused on the relationship and personal struggles of its characters without significant comedic elements.
4,Comedy Level,36,Dead Man Walking (1995),0,null,"The movie is a serious drama with no comedic elements, focusing on themes of redemption and justice."
4,Comedy Level,37,Across the Sea of Time (1995),0,null,The documentary nature and focus on the immigrant experience and cultural diversity suggest a serious tone with little to no comedic intent.
4,Comedy Level,38,It Takes Two (1995),3,null,"The movie is described as a family comedy with a delightful mix of humor and heartfelt moments, indicating a significant presence of comedic elements."
4,Comedy Level,39,Clueless (1995),4,null,"Clueless is known for its witty dialogue and comedic situations, aligning well with a high level of comedy."
4,Comedy Level,40,"Cry, the Beloved Country (1995)",0,null,The movie is a serious drama focusing on themes of racial injustice and personal struggle without any notable comedic elements.
4,Comedy Level,41,Richard III (1995),1,null,"The movie is a dramatic and intense portrayal of Shakespeare's play with a focus on political intrigue and violence, lacking significant comedic elements."
4,Comedy Level,42,Dead Presidents (1995),1,null,"The plot summary indicates that 'Dead Presidents' focuses on serious themes such as race, poverty, and the impact of war, with no mention of comedic elements."
4,Comedy Level,43,Restoration (1995),2,null,"While 'Restoration' contains some humorous moments, its primary focus is on drama and historical context, aligning it more closely with the lower end of the comedy spectrum."
4,Comedy Level,44,Mortal Kombat (1995),1,null,Mortal Kombat (1995) primarily focuses on action and fantasy elements with minimal comedic content.
4,Comedy Level,45,To Die For (1995),3,null,"To Die For is a dark comedy that incorporates humor, but its focus on drama and thriller elements keeps it from being purely comedic."
4,Comedy Level,46,How to Make an American Quilt (1995),1,null,The plot summary indicates a focus on drama and romance with no mention of comedic elements.
4,Comedy Level,47,Seven (a.k.a. Se7en) (1995),0,null,"Seven is a psychological thriller with a grim and serious tone, containing virtually no comedic elements."
