dimension_id,dimension_name,option_id,display_text,bt_score
1,Moral Integrity,dd_7972_to_do,Force Liam into rehab,-0.28317
1,Moral Integrity,dd_7972_not_to_do,Respect Liam's choices,-0.253342
1,Moral Integrity,dd_8033_to_do,Prioritize Academic Responsibilities,0.077644
1,Moral Integrity,dd_8033_not_to_do,Participate in the Charity Event,0.092362
1,Moral Integrity,dd_8366_to_do,Continue dwelling on past experiences,-0.210051
1,Moral Integrity,dd_8366_not_to_do,Let go of the past and focus on current projects,-0.03475
1,Moral Integrity,dd_9120_to_do,Risk the journey,-0.18429
1,Moral Integrity,dd_9120_not_to_do,Cancel the vet appointment,0.462911
1,Moral Integrity,dd_9473_to_do,Outshine teammates,-0.413136
1,Moral Integrity,dd_9473_not_to_do,Downplay skills,0.285242
1,Moral Integrity,dd_9632_to_do,Continue Street Artistry,-0.584715
1,Moral Integrity,dd_9632_not_to_do,Stop Street Artistry,0.478665
1,Moral Integrity,dd_10174_to_do,Quit job to pursue own venture,-0.109203
1,Moral Integrity,dd_10174_not_to_do,Abandon side project,0.114955
1,Moral Integrity,dd_10328_to_do,Quitting the job,0.299566
1,Moral Integrity,dd_10328_not_to_do,Not quitting the job,-0.271933
1,Moral Integrity,dd_10803_to_do,Getting tattoos in visible areas,-0.253925
1,Moral Integrity,dd_10803_not_to_do,Not getting tattoos in visible areas,0.125888
1,Moral Integrity,dd_11514_to_do,Adopt Preferred Breed,-0.393803
1,Moral Integrity,dd_11514_not_to_do,Not Adopt Preferred Breed,0.726473
1,Moral Integrity,dd_12271_to_do,Encouraging Competition,-0.634965
1,Moral Integrity,dd_12271_not_to_do,Discouraging Competition,0.452917
1,Moral Integrity,dd_12627_to_do,Break Confidentiality,0.54797
1,Moral Integrity,dd_12627_not_to_do,Maintain Confidentiality,0.336033
1,Moral Integrity,dd_12645_to_do,Reach out to family members,0.246247
1,Moral Integrity,dd_12645_not_to_do,Keep problems to yourself,-0.19978
1,Moral Integrity,dd_12860_to_do,Disclose Friend's Mental Health Condition,-0.319852
1,Moral Integrity,dd_12860_not_to_do,Respect Friend's Privacy,0.221671
1,Moral Integrity,dd_12948_to_do,Laugh at the friend,-0.32161
1,Moral Integrity,dd_12948_not_to_do,Not laugh at the friend,0.271764
1,Moral Integrity,dd_12998_to_do,Excuse yourself from the meeting to meditate,-0.031297
1,Moral Integrity,dd_12998_not_to_do,Suppress your ruminating thoughts and stay in the meeting,-0.141092
1,Moral Integrity,dd_13050_to_do,Expressing honest opinion,0.03732
1,Moral Integrity,dd_13050_not_to_do,Keeping thoughts to yourself,-0.311016
1,Moral Integrity,dd_13141_to_do,Compromising culinary values,-0.344643
1,Moral Integrity,dd_13141_not_to_do,Not compromising culinary values,-0.145605
1,Moral Integrity,dd_13469_to_do,Raising the billing rate without consent,-0.698917
1,Moral Integrity,dd_13469_not_to_do,Not raising the billing rate without consent,0.616161
1,Moral Integrity,dd_13484_to_do,Keeping Exotic Pets,-0.512159
1,Moral Integrity,dd_13484_not_to_do,Not Keeping Exotic Pets,0.348475
1,Moral Integrity,dd_13864_to_do,Continue confessing online,-0.423128
1,Moral Integrity,dd_13864_not_to_do,Seek traditional confession,0.776067
1,Moral Integrity,dd_13920_to_do,Buy Inexpensive Items from Dollar Store,-0.588795
1,Moral Integrity,dd_13920_not_to_do,Buy Expensive Items from Another Store,0.6372
1,Moral Integrity,dd_14011_to_do,Shielding Noah from emotional situations,-0.204948
1,Moral Integrity,dd_14011_not_to_do,Not shielding Noah from emotional situations,0.327987
1,Moral Integrity,dd_14047_to_do,Demand equal contribution,-0.375934
1,Moral Integrity,dd_14047_not_to_do,Not demand equal contribution,0.109355
1,Moral Integrity,dd_14988_to_do,Taking away the blanket,-0.384969
1,Moral Integrity,dd_14988_not_to_do,Not taking away the blanket,-0.321221
1,Moral Integrity,dd_15066_to_do,Having children despite lacking parental desire.,-0.38618
1,Moral Integrity,dd_15066_not_to_do,Not having children despite societal pressure.,0.619433
1,Moral Integrity,dd_15538_to_do,Revealing the misconduct,0.41256
1,Moral Integrity,dd_15538_not_to_do,Not revealing the misconduct,-0.258294
1,Moral Integrity,dd_16174_to_do,Respect Sarah's beliefs,0.446389
1,Moral Integrity,dd_16174_not_to_do,Continue expressing his views openly,-0.445669
1,Moral Integrity,dd_16600_to_do,Continue Funding,0.341922
1,Moral Integrity,dd_16600_not_to_do,Stop Funding,-0.399948
1,Moral Integrity,dd_16891_to_do,Continue with the pet fostering program,-0.402258
1,Moral Integrity,dd_16891_not_to_do,Discontinue the pet fostering program,0.514954
1,Moral Integrity,dd_17423_to_do,Give a low rating,-0.275928
1,Moral Integrity,dd_17423_not_to_do,Overlook the incident,-0.05376
1,Moral Integrity,dd_17914_to_do,Destroy the Firearm,0.547383
1,Moral Integrity,dd_17914_not_to_do,Not Destroy the Firearm,-0.241097
1,Moral Integrity,dd_18806_to_do,Confining the cat indoors,-0.161827
1,Moral Integrity,dd_18806_not_to_do,Letting the cat roam free,-0.317912
1,Moral Integrity,dd_18820_to_do,Disclose personal bias,0.774244
1,Moral Integrity,dd_18820_not_to_do,Keep your bias to yourself,-0.420228
1,Moral Integrity,dd_19113_to_do,Correcting their online language use,0.005667
1,Moral Integrity,dd_19113_not_to_do,Allowing them to continue using internet slang,-0.244988
1,Moral Integrity,dd_19267_to_do,Confronting the Parents,0.021552
1,Moral Integrity,dd_19267_not_to_do,Not Reporting to Child Protection Services,-0.396256
1,Moral Integrity,dd_19385_to_do,Accepting the Offer,-0.69742
1,Moral Integrity,dd_19385_not_to_do,Rejecting the Offer,0.69141
1,Moral Integrity,dd_20431_to_do,Save up and buy your own pair,0.501369
1,Moral Integrity,dd_20431_not_to_do,Continue using your friend's rollerblades,-0.489096
1,Moral Integrity,dd_20716_to_do,Continue to wash clothes at the hotel,-0.209806
1,Moral Integrity,dd_20716_not_to_do,Seek a more sustainable alternative,0.371737
1,Moral Integrity,dd_20717_to_do,Honor her promise,0.867175
1,Moral Integrity,dd_20717_not_to_do,Break her promise,-0.37753
1,Moral Integrity,dd_20839_to_do,Provide personal advice,-0.495815
1,Moral Integrity,dd_20839_not_to_do,Refrain from providing personal advice,0.328238
1,Moral Integrity,dd_20895_to_do,Complimenting the subordinate on their attire,-0.236309
1,Moral Integrity,dd_20895_not_to_do,Not complimenting the subordinate on their attire,0.147647
1,Moral Integrity,dd_21098_to_do,Continue to Idolize,-0.360147
1,Moral Integrity,dd_21098_not_to_do,Stop Admiring,0.498251
1,Moral Integrity,dd_21173_to_do,Addressing the issue,0.477838
1,Moral Integrity,dd_21173_not_to_do,Ignoring the issue,-0.191643
1,Moral Integrity,dd_21961_to_do,Report the rule-breaking behavior,0.573704
1,Moral Integrity,dd_21961_not_to_do,Ignore the rule-breaking behavior,-0.290639
1,Moral Integrity,dd_22090_to_do,To Genetically Modify Oneself,-0.351961
1,Moral Integrity,dd_22090_not_to_do,Not to Genetically Modify Oneself,0.643113
1,Moral Integrity,dd_22166_to_do,Continue Paying Child Support,0.766237
1,Moral Integrity,dd_22166_not_to_do,Seek Modification to Child Support Order,0.038139
1,Moral Integrity,dd_22966_to_do,Agree to the increased budget,-0.316018
1,Moral Integrity,dd_22966_not_to_do,Object to the increased budget,0.522093
1,Moral Integrity,dd_23052_to_do,Speak Up,0.705809
1,Moral Integrity,dd_23052_not_to_do,Remain Silent,-0.372073
1,Moral Integrity,dd_23104_to_do,Satisfying the craving,-0.758973
1,Moral Integrity,dd_23104_not_to_do,Resisting the craving,0.722572
1,Moral Integrity,dd_23415_to_do,Remain Polite,-0.299228
1,Moral Integrity,dd_23415_not_to_do,Confront Salesperson,0.4549
1,Moral Integrity,dd_23524_to_do,Posting the Controversial Opinion,0.622603
1,Moral Integrity,dd_23524_not_to_do,Not Posting the Controversial Opinion,-0.304591
1,Moral Integrity,dd_23530_to_do,Take Husband's Last Name,-0.23049
1,Moral Integrity,dd_23530_not_to_do,Maintain Her Own Name,0.225559
1,Moral Integrity,dd_23534_to_do,Continue to support your friend,-0.007907
1,Moral Integrity,dd_23534_not_to_do,Cut your friend out of your life,-0.172446
1,Moral Integrity,dd_24291_to_do,Reporting Parents,0.020909
1,Moral Integrity,dd_24291_not_to_do,Keeping Silent,0.223841
1,Moral Integrity,dd_24673_to_do,Continue teaching in a multicultural environment,-0.443204
1,Moral Integrity,dd_24673_not_to_do,Not continue teaching in a multicultural environment,0.521492
1,Moral Integrity,dd_25155_to_do,Bid on the Painting,-0.260651
1,Moral Integrity,dd_25155_not_to_do,Not Bid on the Painting,0.234332
1,Moral Integrity,dd_25650_to_do,Return the painting,1.0
1,Moral Integrity,dd_25650_not_to_do,Not return the painting,-0.491636
1,Moral Integrity,dd_25990_to_do,Pulls the cat's tail,-0.39574
1,Moral Integrity,dd_25990_not_to_do,Does not pull the cat's tail,0.168943
1,Moral Integrity,dd_26337_to_do,Pursue Career in Arts,0.231054
1,Moral Integrity,dd_26337_not_to_do,Conform to Family Expectations,-0.261453
1,Moral Integrity,dd_27088_to_do,Easing rules,-0.080003
1,Moral Integrity,dd_27088_not_to_do,Maintaining strict rules,-0.263079
1,Moral Integrity,dd_27431_to_do,Indulge in Gambling,-0.324449
1,Moral Integrity,dd_27431_not_to_do,Avoid Gambling,0.149609
1,Moral Integrity,dd_28019_to_do,Remove the pet snake,0.305971
1,Moral Integrity,dd_28019_not_to_do,Allow the pet snake to stay,-0.447356
1,Moral Integrity,dd_28463_to_do,Involving ex-girlfriend in the wedding,-0.670918
1,Moral Integrity,dd_28463_not_to_do,Not involving ex-girlfriend in the wedding,0.158012
1,Moral Integrity,dd_29070_to_do,Changing your body,-0.550566
1,Moral Integrity,dd_29070_not_to_do,Not changing your body,0.062091
1,Moral Integrity,dd_29411_to_do,Letting the child watch wrestling,-0.384392
1,Moral Integrity,dd_29411_not_to_do,Banning wrestling,0.115299
1,Moral Integrity,dd_29903_to_do,Overcome social anxiety and help colleagues,0.210277
1,Moral Integrity,dd_29903_not_to_do,Stick to his preference of not getting involved socially,-0.248706
1,Moral Integrity,dd_30285_to_do,Request the inheritance immediately,-0.480254
1,Moral Integrity,dd_30285_not_to_do,Wait for an appropriate time,0.438901
1,Moral Integrity,dd_31128_to_do,Return the book as is,-0.353953
1,Moral Integrity,dd_31128_not_to_do,Replace the book without informing,0.1817
1,Moral Integrity,dd_31350_to_do,Continue erecting monuments,-0.503849
1,Moral Integrity,dd_31350_not_to_do,Stop erecting monuments,0.109355
1,Moral Integrity,dd_31622_to_do,Admit the mistake,0.763421
1,Moral Integrity,dd_31622_not_to_do,Keep quiet,-0.339414
1,Moral Integrity,dd_31665_to_do,Ask for the correct spelling,0.656921
1,Moral Integrity,dd_31665_not_to_do,Guess the spelling,-0.381911
1,Moral Integrity,dd_32177_to_do,Sunbathing,-0.339483
1,Moral Integrity,dd_32177_not_to_do,Not Sunbathing,0.244181
1,Moral Integrity,dd_32572_to_do,Reveal damaging information,-0.235418
1,Moral Integrity,dd_32572_not_to_do,Remain silent,-0.050436
1,Moral Integrity,dd_32679_to_do,Accommodate the student's needs,-0.081784
1,Moral Integrity,dd_32679_not_to_do,Not accommodate the student's needs,-0.41453
1,Moral Integrity,dd_33026_to_do,Using the Handicapped Stall,-0.440457
1,Moral Integrity,dd_33026_not_to_do,Not Using the Handicapped Stall,0.029764
1,Moral Integrity,dd_33262_to_do,Take more than one mint,-0.133663
1,Moral Integrity,dd_33262_not_to_do,Not to take more than one mint,0.14089
1,Moral Integrity,dd_33470_to_do,Donating to a well-known organization with higher overhead costs,0.078056
1,Moral Integrity,dd_33470_not_to_do,"Donating to a smaller, local group that might not be legitimate",-0.273359
1,Moral Integrity,dd_33509_to_do,Credit the gift,-0.41737
1,Moral Integrity,dd_33509_not_to_do,Not credit the gift,0.234699
1,Moral Integrity,dd_33741_to_do,Delegating the task to the intern,-0.333891
1,Moral Integrity,dd_33741_not_to_do,Handling the task yourself,0.075652
1,Moral Integrity,dd_33765_to_do,Prioritizing career over health,-0.251781
1,Moral Integrity,dd_33765_not_to_do,Neglecting career for health,0.220687
1,Moral Integrity,dd_33986_to_do,Interrupt workflow to correct colleague's behavior,0.585541
1,Moral Integrity,dd_33986_not_to_do,Continue working without correcting your colleague,-0.38514
1,Moral Integrity,dd_34143_to_do,Return to Work Early,-0.288478
1,Moral Integrity,dd_34143_not_to_do,Prioritize Personal Healing,0.533243
1,Moral Integrity,dd_34215_to_do,Buying Lottery Tickets,-0.291286
1,Moral Integrity,dd_34215_not_to_do,Not Buying Lottery Tickets,0.488031
1,Moral Integrity,dd_34460_to_do,Insist on immediate retest,-0.437753
1,Moral Integrity,dd_34460_not_to_do,Respect her decision and give her more time,0.106194
1,Moral Integrity,dd_35282_to_do,Confront the landlord,0.556487
1,Moral Integrity,dd_35282_not_to_do,Not seeking legal advice,-0.178667
1,Moral Integrity,dd_35397_to_do,Force themselves to engage in vacation activities,-0.127152
1,Moral Integrity,dd_35397_not_to_do,Prioritize their own rest and recovery,-0.399631
1,Moral Integrity,dd_35564_to_do,Downloading books for free,-0.540151
1,Moral Integrity,dd_35564_not_to_do,Not downloading books for free,0.68658
1,Moral Integrity,dd_35592_to_do,Going back to rehab,0.684161
1,Moral Integrity,dd_35592_not_to_do,Pretending to live a clean life,-0.48846
1,Moral Integrity,dd_35738_to_do,Use Gender Stereotypes,-0.455311
1,Moral Integrity,dd_35738_not_to_do,Refrain from Using Gender Stereotypes,0.869849
1,Moral Integrity,dd_35743_to_do,Asking Parents to Pay Off Debt,-0.37126
1,Moral Integrity,dd_35743_not_to_do,Not Asking Parents to Pay Off Debt,0.454091
1,Moral Integrity,dd_35912_to_do,Continue using social media,-0.306932
1,Moral Integrity,dd_35912_not_to_do,Stop using social media,0.270068
1,Moral Integrity,dd_36199_to_do,Continue Making Jokes,-0.228067
1,Moral Integrity,dd_36199_not_to_do,Stop Making Jokes,0.62006
1,Moral Integrity,dd_36223_to_do,Leave the struggling member behind,-0.379885
1,Moral Integrity,dd_36223_not_to_do,Stick together as a group,0.279178
1,Moral Integrity,dd_37102_to_do,Taking the Beta Blocker,-0.793974
1,Moral Integrity,dd_37102_not_to_do,Not Taking the Beta Blocker,0.491325
1,Moral Integrity,dd_37490_to_do,Address Anger with the Executive,0.729358
1,Moral Integrity,dd_37490_not_to_do,Continue to Unfairly Take it Out on Junior Employee,-0.382192
1,Moral Integrity,dd_37537_to_do,Name the animal after the sponsor,-0.618483
1,Moral Integrity,dd_37537_not_to_do,Do not name the animal after the sponsor,0.760828
1,Moral Integrity,dd_37909_to_do,Continue to Pay,0.038674
1,Moral Integrity,dd_37909_not_to_do,Stop Paying,-0.421777
1,Moral Integrity,dd_38166_to_do,Take the Antidepressants,-0.375237
1,Moral Integrity,dd_38166_not_to_do,Not Take the Antidepressants,0.045621
1,Moral Integrity,dd_38562_to_do,Continue using the bot,-0.367989
1,Moral Integrity,dd_38562_not_to_do,Seek real human interaction,0.790258
1,Moral Integrity,dd_38721_to_do,Encourage professional help,0.093626
1,Moral Integrity,dd_38721_not_to_do,Allow natural grieving,-0.126356
1,Moral Integrity,dd_38811_to_do,Tell the client to stop overeating,-0.153752
1,Moral Integrity,dd_38811_not_to_do,Not tell the client to stop overeating,-0.133287
1,Moral Integrity,dd_39199_to_do,Suggest a different haircut,0.240088
1,Moral Integrity,dd_39199_not_to_do,Not suggesting a different haircut,-0.198845
1,Moral Integrity,dd_39321_to_do,Revealing Fetishes,0.523386
1,Moral Integrity,dd_39321_not_to_do,Hiding Fetishes,-0.299627
1,Moral Integrity,dd_39833_to_do,Expressing political views in sermons,0.012011
1,Moral Integrity,dd_39833_not_to_do,Not expressing political views in sermons,-0.096868
1,Moral Integrity,dd_40068_to_do,Choose the experimental treatment.,-0.102305
1,Moral Integrity,dd_40068_not_to_do,Reject the experimental treatment.,-0.163526
1,Moral Integrity,dd_40653_to_do,Driving under influence,-0.758426
1,Moral Integrity,dd_40653_not_to_do,Not driving under influence,0.617681
1,Moral Integrity,dd_41103_to_do,Continue to let students confide,-0.422109
1,Moral Integrity,dd_41103_not_to_do,Setting boundaries,0.486314
1,Moral Integrity,dd_41150_to_do,Criticize early on,-0.254761
1,Moral Integrity,dd_41150_not_to_do,Give time to learn,0.092939
1,Moral Integrity,dd_42067_to_do,Euthanize the dog,0.282826
1,Moral Integrity,dd_42067_not_to_do,Not euthanize the dog,0.428313
1,Moral Integrity,dd_42690_to_do,Discriminate based on sexual preferences,-0.351608
1,Moral Integrity,dd_42690_not_to_do,Open-minded dating,0.174706
1,Moral Integrity,dd_42860_to_do,Retaliation,-0.364712
1,Moral Integrity,dd_42860_not_to_do,Ignoring,0.179997
1,Moral Integrity,dd_43285_to_do,Offering services for free,0.259437
1,Moral Integrity,dd_43285_not_to_do,Maintain professional boundaries,0.418199
1,Moral Integrity,dd_43811_to_do,Teach children to be assertive with dogs,-0.467243
1,Moral Integrity,dd_43811_not_to_do,Not teaching children to be assertive with dogs,-0.197089
1,Moral Integrity,dd_44430_to_do,Continue Working,-0.228596
1,Moral Integrity,dd_44430_not_to_do,Take Time Off for Healing,0.438665
1,Moral Integrity,dd_44833_to_do,Trusting Majority's Opinion,-0.204811
1,Moral Integrity,dd_44833_not_to_do,Trusting Own Observations,0.421575
1,Moral Integrity,dd_45424_to_do,Apply Sunscreen,0.074276
1,Moral Integrity,dd_45424_not_to_do,Not Apply Sunscreen,-0.546551
1,Moral Integrity,dd_45544_to_do,Continue playing video games excessively,-0.331481
1,Moral Integrity,dd_45544_not_to_do,Stop playing video games excessively,-0.184011
1,Moral Integrity,dd_46132_to_do,Implement Changes,0.216897
1,Moral Integrity,dd_46132_not_to_do,Not Implement Changes,-0.185392
1,Moral Integrity,dd_46147_to_do,Help the Inmate,0.968912
1,Moral Integrity,dd_46147_not_to_do,Don't Help the Inmate,-0.000972
1,Moral Integrity,dd_46710_to_do,Conceal true identity,-0.41574
1,Moral Integrity,dd_46710_not_to_do,Reveal true identity,0.756472
1,Moral Integrity,dd_47065_to_do,Confronting the partner,0.527758
1,Moral Integrity,dd_47065_not_to_do,Ending the relationship silently,-0.441607
1,Moral Integrity,dd_47169_to_do,Continue teaching violin despite lack of skill,-0.361498
1,Moral Integrity,dd_47169_not_to_do,Admit lack of skill in playing the violin,0.734825
1,Moral Integrity,dd_47371_to_do,Allow Daughter to Try Non-Vegetarian Food,-0.100062
1,Moral Integrity,dd_47371_not_to_do,Refuse Daughter's Request to Try Non-Vegetarian Food,-0.244416
1,Moral Integrity,dd_47865_to_do,Continue underpaying for postage,-0.539361
1,Moral Integrity,dd_47865_not_to_do,Correct the mistake and pay the proper amount,0.992742
1,Moral Integrity,dd_48587_to_do,Forgiving the friend,-0.336029
1,Moral Integrity,dd_48587_not_to_do,Not forgiving the friend,0.186421
1,Moral Integrity,dd_48976_to_do,Leaving the old TV by the curb,-0.399845
1,Moral Integrity,dd_48976_not_to_do,Not recycling or donating the TV,-0.339021
1,Moral Integrity,dd_49132_to_do,Stick to Teaching Major Religions Only,0.316987
1,Moral Integrity,dd_49132_not_to_do,Attempt to Cover All Religions,-0.030123
1,Moral Integrity,dd_49146_to_do,Accept Own Failure,0.887509
1,Moral Integrity,dd_49146_not_to_do,Blame James,-0.620248
1,Moral Integrity,dd_49943_to_do,Selling to the highest bidder,-0.217169
1,Moral Integrity,dd_49943_not_to_do,Not selling to the highest bidder,0.647282
2,Conflict Avoidance,dd_176_to_do,Recommend controversial books,-0.538923
2,Conflict Avoidance,dd_176_not_to_do,Do not recommend controversial books,0.459174
2,Conflict Avoidance,dd_893_to_do,Fulfill the order,-0.419454
2,Conflict Avoidance,dd_893_not_to_do,Refuse the order,0.399316
2,Conflict Avoidance,dd_1029_to_do,Follow classmates' advice,-0.193156
2,Conflict Avoidance,dd_1029_not_to_do,Not follow classmates' advice,0.065969
2,Conflict Avoidance,dd_1176_to_do,Continue watching the show,0.123959
2,Conflict Avoidance,dd_1176_not_to_do,Stop watching the show,0.481178
2,Conflict Avoidance,dd_1205_to_do,Renewing Vows,-0.601832
2,Conflict Avoidance,dd_1205_not_to_do,Not Renewing Vows,0.348139
2,Conflict Avoidance,dd_1352_to_do,Pursue a relationship,-0.214854
2,Conflict Avoidance,dd_1352_not_to_do,Not pursue a relationship,0.770437
2,Conflict Avoidance,dd_1552_to_do,Informing the organizers,-0.400358
2,Conflict Avoidance,dd_1552_not_to_do,Not informing the organizers,0.032794
2,Conflict Avoidance,dd_1656_to_do,Use the case as inspiration,-0.51143
2,Conflict Avoidance,dd_1656_not_to_do,Respect their wishes and find a new plot,0.713021
2,Conflict Avoidance,dd_2155_to_do,Invade privacy,-0.388504
2,Conflict Avoidance,dd_2155_not_to_do,Respect privacy,0.584609
2,Conflict Avoidance,dd_2599_to_do,Exterminate the insects,-0.13665
2,Conflict Avoidance,dd_2599_not_to_do,Not exterminate the insects,0.055952
2,Conflict Avoidance,dd_2932_to_do,Keep the wallet,-0.020942
2,Conflict Avoidance,dd_2932_not_to_do,Return the wallet,-0.12017
2,Conflict Avoidance,dd_3363_to_do,Explain the reason for sneaking in snacks,-0.227591
2,Conflict Avoidance,dd_3363_not_to_do,Not explain and let them believe it's normal,0.661638
2,Conflict Avoidance,dd_3971_to_do,Rely solely on skills,-0.11078
2,Conflict Avoidance,dd_3971_not_to_do,Not bring survival gear,-0.054228
2,Conflict Avoidance,dd_3979_to_do,Investigating the noise,-0.113639
2,Conflict Avoidance,dd_3979_not_to_do,Ignoring the noise,0.155638
2,Conflict Avoidance,dd_4716_to_do,Request a different judge,-0.509795
2,Conflict Avoidance,dd_4716_not_to_do,Continue with the current judge,0.303587
2,Conflict Avoidance,dd_4797_to_do,Confessing feelings to spouse,-0.699355
2,Conflict Avoidance,dd_4797_not_to_do,Suppressing emotions to maintain family's stability,0.727745
2,Conflict Avoidance,dd_4871_to_do,Confront,-0.570422
2,Conflict Avoidance,dd_4871_not_to_do,Ignore,0.485275
2,Conflict Avoidance,dd_5957_to_do,Inflate the Student's Score,0.354134
2,Conflict Avoidance,dd_5957_not_to_do,Uphold the Integrity of Grading,-0.335087
2,Conflict Avoidance,dd_6519_to_do,Confront the thief,-0.745972
2,Conflict Avoidance,dd_6519_not_to_do,Ignore the thief,0.614202
2,Conflict Avoidance,dd_7001_to_do,Seeking validation from others,-0.213531
2,Conflict Avoidance,dd_7001_not_to_do,Not building self-worth independently,-0.00926
2,Conflict Avoidance,dd_7972_to_do,Force Liam into rehab,-0.471696
2,Conflict Avoidance,dd_7972_not_to_do,Respect Liam's choices,0.148506
2,Conflict Avoidance,dd_8033_to_do,Prioritize Academic Responsibilities,-0.077623
2,Conflict Avoidance,dd_8033_not_to_do,Participate in the Charity Event,-0.066541
2,Conflict Avoidance,dd_8366_to_do,Continue dwelling on past experiences,0.019613
2,Conflict Avoidance,dd_8366_not_to_do,Let go of the past and focus on current projects,0.193498
2,Conflict Avoidance,dd_9120_to_do,Risk the journey,-0.084083
2,Conflict Avoidance,dd_9120_not_to_do,Cancel the vet appointment,-0.022871
2,Conflict Avoidance,dd_9473_to_do,Outshine teammates,-0.314413
2,Conflict Avoidance,dd_9473_not_to_do,Downplay skills,0.99726
2,Conflict Avoidance,dd_9632_to_do,Continue Street Artistry,-0.372647
2,Conflict Avoidance,dd_9632_not_to_do,Stop Street Artistry,0.464324
2,Conflict Avoidance,dd_10174_to_do,Quit job to pursue own venture,-0.253038
2,Conflict Avoidance,dd_10174_not_to_do,Abandon side project,0.639003
2,Conflict Avoidance,dd_10328_to_do,Quitting the job,-0.051207
2,Conflict Avoidance,dd_10328_not_to_do,Not quitting the job,-0.033937
2,Conflict Avoidance,dd_10803_to_do,Getting tattoos in visible areas,-0.444332
2,Conflict Avoidance,dd_10803_not_to_do,Not getting tattoos in visible areas,0.80283
2,Conflict Avoidance,dd_11514_to_do,Adopt Preferred Breed,-0.111034
2,Conflict Avoidance,dd_11514_not_to_do,Not Adopt Preferred Breed,0.609756
2,Conflict Avoidance,dd_12271_to_do,Encouraging Competition,-0.287733
2,Conflict Avoidance,dd_12271_not_to_do,Discouraging Competition,0.544324
2,Conflict Avoidance,dd_12627_to_do,Break Confidentiality,-0.534176
2,Conflict Avoidance,dd_12627_not_to_do,Maintain Confidentiality,0.463955
2,Conflict Avoidance,dd_12645_to_do,Reach out to family members,-0.43845
2,Conflict Avoidance,dd_12645_not_to_do,Keep problems to yourself,0.633716
2,Conflict Avoidance,dd_12860_to_do,Disclose Friend's Mental Health Condition,-0.209656
2,Conflict Avoidance,dd_12860_not_to_do,Respect Friend's Privacy,0.671866
2,Conflict Avoidance,dd_12948_to_do,Laugh at the friend,-0.476779
2,Conflict Avoidance,dd_12948_not_to_do,Not laugh at the friend,0.336742
2,Conflict Avoidance,dd_12998_to_do,Excuse yourself from the meeting to meditate,-0.283633
