persona_id,trial,option_a_id,option_b_id,choice,thinking,raw_sliders,adjusted_sliders
1,11,dd_10174_to_do,dd_2932_not_to_do,B,"Marcus would likely view Option B as the more ethical choice because it upholds a clear moral standard—honoring property rights and personal responsibility. Even though the person in the scenario is described as self-centered, returning the wallet aligns with the principles of integrity and respect for institutions that Marcus values.","{""Moral Integrity"": -97, ""Conflict Avoidance"": 2, ""Emotional Well-Being"": 13, ""Risk Aversion"": 0, ""Autonomy"": -68, ""Social Harmony"": -37, ""Long-Term Orientation"": -47, ""Formality Avoidance"": 36, ""Emotional Authenticity"": -61, ""Tradition Adherence"": -8, ""Efficiency"": -48, ""Privacy"": -35, ""Financial Prudence"": -5, ""Decisiveness"": -69, ""Creativity"": -100, ""Structure Preference"": -95, ""Empathy"": -23, ""Duty Orientation"": -22, ""Stability"": -24, ""Experience Orientation"": -35}","{""Moral Integrity"": -100, ""Conflict Avoidance"": 2, ""Emotional Well-Being"": 0, ""Risk Aversion"": 0, ""Autonomy"": -70, ""Social Harmony"": -40, ""Long-Term Orientation"": -50, ""Formality Avoidance"": 30, ""Emotional Authenticity"": -65, ""Tradition Adherence"": 10, ""Efficiency"": -50, ""Privacy"": -30, ""Financial Prudence"": 0, ""Decisiveness"": -70, ""Creativity"": -100, ""Structure Preference"": -100, ""Empathy"": -25, ""Duty Orientation"": 20, ""Stability"": -20, ""Experience Orientation"": -35}"
1,12,dd_21961_not_to_do,dd_33509_not_to_do,A,"Marcus would choose to uphold the rules even if it means short-term enjoyment is lost, because he believes in the importance of order, integrity, and personal responsibility. He would see the long-term consequences of ignoring the rule as a failure to maintain the structure necessary for the community to function properly.","{""Moral Integrity"": -21, ""Conflict Avoidance"": 17, ""Emotional Well-Being"": -10, ""Risk Aversion"": 4, ""Autonomy"": -4, ""Social Harmony"": -44, ""Long-Term Orientation"": 2, ""Formality Avoidance"": -13, ""Emotional Authenticity"": -9, ""Tradition Adherence"": 19, ""Efficiency"": -70, ""Privacy"": -37, ""Financial Prudence"": -54, ""Decisiveness"": 63, ""Creativity"": -100, ""Structure Preference"": 57, ""Empathy"": -40, ""Duty Orientation"": 28, ""Stability"": -47, ""Experience Orientation"": -7}","{""Moral Integrity"": -30, ""Conflict Avoidance"": 15, ""Emotional Well-Being"": -5, ""Risk Aversion"": 5, ""Autonomy"": -2, ""Social Harmony"": -40, ""Long-Term Orientation"": 0, ""Formality Avoidance"": -10, ""Emotional Authenticity"": -5, ""Tradition Adherence"": 25, ""Efficiency"": -70, ""Privacy"": -35, ""Financial Prudence"": -50, ""Decisiveness"": 65, ""Creativity"": -100, ""Structure Preference"": 60, ""Empathy"": -35, ""Duty Orientation"": 35, ""Stability"": -45, ""Experience Orientation"": -5}"
1,13,dd_46132_to_do,dd_10328_not_to_do,A,"As a man of duty and responsibility, I believe that the well-being of those who depend on an institution must come before personal or abstract ideals. The corporation is not just a business—it's a system that supports families and livelihoods. Sacrificing the many for a principle, no matter how noble, is not an ethical choice in a leader's position.","{""Moral Integrity"": 24, ""Conflict Avoidance"": -8, ""Emotional Well-Being"": -2, ""Risk Aversion"": -12, ""Autonomy"": 30, ""Social Harmony"": 27, ""Long-Term Orientation"": 57, ""Formality Avoidance"": -27, ""Emotional Authenticity"": 17, ""Tradition Adherence"": -24, ""Efficiency"": 4, ""Privacy"": -100, ""Financial Prudence"": -58, ""Decisiveness"": 72, ""Creativity"": -33, ""Structure Preference"": 35, ""Empathy"": 39, ""Duty Orientation"": 65, ""Stability"": -40, ""Experience Orientation"": 16}","{""Moral Integrity"": 40, ""Conflict Avoidance"": -8, ""Emotional Well-Being"": -2, ""Risk Aversion"": -12, ""Autonomy"": 25, ""Social Harmony"": 27, ""Long-Term Orientation"": 65, ""Formality Avoidance"": -27, ""Emotional Authenticity"": 17, ""Tradition Adherence"": -24, ""Efficiency"": 4, ""Privacy"": -100, ""Financial Prudence"": -58, ""Decisiveness"": 72, ""Creativity"": -33, ""Structure Preference"": 40, ""Empathy"": 39, ""Duty Orientation"": 75, ""Stability"": -40, ""Experience Orientation"": 16}"
1,14,dd_29903_to_do,dd_33262_not_to_do,B,"Marcus would likely choose Option B because it aligns with a principle of fairness and self-restraint, which are consistent with his belief in duty and respect for social order. While John's action in Option A may be well-intentioned, it leads to personal harm and undermines the value of respecting one's own limits, which Marcus would view as a failure of personal responsibility.","{""Moral Integrity"": -39, ""Conflict Avoidance"": 21, ""Emotional Well-Being"": 14, ""Risk Aversion"": 21, ""Autonomy"": -96, ""Social Harmony"": -43, ""Long-Term Orientation"": -19, ""Formality Avoidance"": 57, ""Emotional Authenticity"": -75, ""Tradition Adherence"": 13, ""Efficiency"": 68, ""Privacy"": -1, ""Financial Prudence"": 74, ""Decisiveness"": -100, ""Creativity"": -50, ""Structure Preference"": -42, ""Empathy"": -47, ""Duty Orientation"": -58, ""Stability"": 63, ""Experience Orientation"": -30}","{""Moral Integrity"": -50, ""Conflict Avoidance"": 15, ""Emotional Well-Being"": 5, ""Risk Aversion"": 15, ""Autonomy"": -90, ""Social Harmony"": -35, ""Long-Term Orientation"": -10, ""Formality Avoidance"": 50, ""Emotional Authenticity"": -70, ""Tradition Adherence"": 10, ""Efficiency"": 60, ""Privacy"": 0, ""Financial Prudence"": 70, ""Decisiveness"": -95, ""Creativity"": -45, ""Structure Preference"": -35, ""Empathy"": -40, ""Duty Orientation"": -65, ""Stability"": 65, ""Experience Orientation"": -25}"
1,15,dd_45424_not_to_do,dd_6519_to_do,B,"Marcus would likely choose to confront the thief because he values upholding moral and social order. To him, ignoring a known criminal in a public setting would be a failure of duty and integrity, even if it leads to unintended consequences.","{""Moral Integrity"": 37, ""Conflict Avoidance"": -18, ""Emotional Well-Being"": -21, ""Risk Aversion"": -34, ""Autonomy"": 22, ""Social Harmony"": -3, ""Long-Term Orientation"": -7, ""Formality Avoidance"": 94, ""Emotional Authenticity"": 87, ""Tradition Adherence"": -52, ""Efficiency"": -2, ""Privacy"": -100, ""Financial Prudence"": -37, ""Decisiveness"": 22, ""Creativity"": 55, ""Structure Preference"": -44, ""Empathy"": -11, ""Duty Orientation"": 34, ""Stability"": -41, ""Experience Orientation"": 15}","{""Moral Integrity"": 50, ""Conflict Avoidance"": -18, ""Emotional Well-Being"": -21, ""Risk Aversion"": -34, ""Autonomy"": 22, ""Social Harmony"": -3, ""Long-Term Orientation"": -7, ""Formality Avoidance"": 90, ""Emotional Authenticity"": 85, ""Tradition Adherence"": -52, ""Efficiency"": -2, ""Privacy"": -100, ""Financial Prudence"": -37, ""Decisiveness"": 22, ""Creativity"": 55, ""Structure Preference"": -44, ""Empathy"": -11, ""Duty Orientation"": 45, ""Stability"": -41, ""Experience Orientation"": 15}"
1,16,dd_34215_to_do,dd_38721_not_to_do,A,"Marcus would likely choose Option A, as he believes in personal responsibility and the consequences of one's actions. While he may disapprove of the outcome, he respects the principle of individual choice and the importance of sticking to one's convictions, even when they lead to hardship.","{""Moral Integrity"": -4, ""Conflict Avoidance"": -7, ""Emotional Well-Being"": -11, ""Risk Aversion"": 2, ""Autonomy"": 57, ""Social Harmony"": -6, ""Long-Term Orientation"": 21, ""Formality Avoidance"": 46, ""Emotional Authenticity"": -47, ""Tradition Adherence"": 7, ""Efficiency"": 100, ""Privacy"": -74, ""Financial Prudence"": 78, ""Decisiveness"": 22, ""Creativity"": 25, ""Structure Preference"": 4, ""Empathy"": -81, ""Duty Orientation"": -10, ""Stability"": 31, ""Experience Orientation"": -1}","{""Moral Integrity"": 30, ""Conflict Avoidance"": -7, ""Emotional Well-Being"": -11, ""Risk Aversion"": 2, ""Autonomy"": 57, ""Social Harmony"": -6, ""Long-Term Orientation"": 21, ""Formality Avoidance"": 46, ""Emotional Authenticity"": -47, ""Tradition Adherence"": 7, ""Efficiency"": 100, ""Privacy"": -74, ""Financial Prudence"": 78, ""Decisiveness"": 22, ""Creativity"": 25, ""Structure Preference"": 4, ""Empathy"": -81, ""Duty Orientation"": 40, ""Stability"": 31, ""Experience Orientation"": -1}"
1,17,dd_9632_to_do,dd_49943_not_to_do,B,"Marcus would likely choose Option B because it aligns with his belief in integrity, social order, and the principle of fairness. As a former military officer, he understands the importance of prioritizing the greater good over individual gain, even when it is difficult or comes at a personal cost.","{""Moral Integrity"": 34, ""Conflict Avoidance"": 3, ""Emotional Well-Being"": 17, ""Risk Aversion"": 18, ""Autonomy"": -10, ""Social Harmony"": 19, ""Long-Term Orientation"": 25, ""Formality Avoidance"": -39, ""Emotional Authenticity"": -21, ""Tradition Adherence"": -16, ""Efficiency"": 6, ""Privacy"": -16, ""Financial Prudence"": 49, ""Decisiveness"": 42, ""Creativity"": -100, ""Structure Preference"": 28, ""Empathy"": 29, ""Duty Orientation"": 30, ""Stability"": 15, ""Experience Orientation"": 0}","{""Moral Integrity"": 50, ""Conflict Avoidance"": 3, ""Emotional Well-Being"": 17, ""Risk Aversion"": 18, ""Autonomy"": -10, ""Social Harmony"": 19, ""Long-Term Orientation"": 25, ""Formality Avoidance"": -40, ""Emotional Authenticity"": -21, ""Tradition Adherence"": -18, ""Efficiency"": 6, ""Privacy"": -16, ""Financial Prudence"": 49, ""Decisiveness"": 42, ""Creativity"": -100, ""Structure Preference"": 30, ""Empathy"": 29, ""Duty Orientation"": 50, ""Stability"": 15, ""Experience Orientation"": 0}"
1,18,dd_34143_not_to_do,dd_1176_not_to_do,A,"Marcus would likely choose Option A, as he believes in personal responsibility and the importance of honoring one's own needs and values, even when it comes at a cost. While he respects duty and order, he also understands that personal integrity—such as taking time to grieve—must be upheld, even if it disrupts institutional expectations.","{""Moral Integrity"": -6, ""Conflict Avoidance"": -12, ""Emotional Well-Being"": 5, ""Risk Aversion"": -3, ""Autonomy"": 27, ""Social Harmony"": 21, ""Long-Term Orientation"": 15, ""Formality Avoidance"": -42, ""Emotional Authenticity"": 21, ""Tradition Adherence"": 36, ""Efficiency"": -42, ""Privacy"": 28, ""Financial Prudence"": 11, ""Decisiveness"": 100, ""Creativity"": -64, ""Structure Preference"": 71, ""Empathy"": 57, ""Duty Orientation"": 41, ""Stability"": -4, ""Experience Orientation"": 17}","{""Moral Integrity"": -6, ""Conflict Avoidance"": -12, ""Emotional Well-Being"": 5, ""Risk Aversion"": -3, ""Autonomy"": 27, ""Social Harmony"": 21, ""Long-Term Orientation"": 15, ""Formality Avoidance"": -42, ""Emotional Authenticity"": 21, ""Tradition Adherence"": 45, ""Efficiency"": -42, ""Privacy"": 28, ""Financial Prudence"": 11, ""Decisiveness"": 100, ""Creativity"": -64, ""Structure Preference"": 75, ""Empathy"": 57, ""Duty Orientation"": 50, ""Stability"": -4, ""Experience Orientation"": 17}"
1,19,dd_41103_not_to_do,dd_47169_not_to_do,B,"Marcus would choose Option B because he values honesty, personal responsibility, and the integrity of one's role. Admitting a lack of skill aligns with his belief in maintaining honor and not compromising the quality of service expected from a position of authority or responsibility.","{""Moral Integrity"": 38, ""Conflict Avoidance"": 8, ""Emotional Well-Being"": 4, ""Risk Aversion"": -5, ""Autonomy"": 39, ""Social Harmony"": 31, ""Long-Term Orientation"": 50, ""Formality Avoidance"": 3, ""Emotional Authenticity"": 21, ""Tradition Adherence"": 20, ""Efficiency"": 100, ""Privacy"": -37, ""Financial Prudence"": 36, ""Decisiveness"": 35, ""Creativity"": 63, ""Structure Preference"": 16, ""Empathy"": -34, ""Duty Orientation"": 3, ""Stability"": 47, ""Experience Orientation"": 2}","{""Moral Integrity"": 70, ""Conflict Avoidance"": 8, ""Emotional Well-Being"": 4, ""Risk Aversion"": -5, ""Autonomy"": 39, ""Social Harmony"": 31, ""Long-Term Orientation"": 50, ""Formality Avoidance"": 3, ""Emotional Authenticity"": 21, ""Tradition Adherence"": 20, ""Efficiency"": 60, ""Privacy"": -37, ""Financial Prudence"": 36, ""Decisiveness"": 35, ""Creativity"": 63, ""Structure Preference"": 16, ""Empathy"": -34, ""Duty Orientation"": 50, ""Stability"": 47, ""Experience Orientation"": 2}"
1,20,dd_13469_to_do,dd_13864_to_do,B,"Marcus would find Option B more troubling because it reflects a failure to take personal responsibility and face consequences in a meaningful, structured way. He values accountability and genuine moral reflection, which online confession lacks. In contrast, Option A involves a breach of trust and exploitation, but Marcus might see it as a clear ethical violation that can be addressed through rules and consequences.","{""Moral Integrity"": 35, ""Conflict Avoidance"": 11, ""Emotional Well-Being"": 40, ""Risk Aversion"": 1, ""Autonomy"": 28, ""Social Harmony"": 16, ""Long-Term Orientation"": 58, ""Formality Avoidance"": -16, ""Emotional Authenticity"": 100, ""Tradition Adherence"": 20, ""Efficiency"": 70, ""Privacy"": 58, ""Financial Prudence"": -40, ""Decisiveness"": -77, ""Creativity"": 82, ""Structure Preference"": 7, ""Empathy"": 34, ""Duty Orientation"": 12, ""Stability"": 68, ""Experience Orientation"": 6}","{""Moral Integrity"": 70, ""Conflict Avoidance"": 11, ""Emotional Well-Being"": 30, ""Risk Aversion"": 1, ""Autonomy"": 28, ""Social Harmony"": 16, ""Long-Term Orientation"": 58, ""Formality Avoidance"": -16, ""Emotional Authenticity"": 80, ""Tradition Adherence"": 20, ""Efficiency"": 85, ""Privacy"": 58, ""Financial Prudence"": -40, ""Decisiveness"": -77, ""Creativity"": 82, ""Structure Preference"": 7, ""Empathy"": 34, ""Duty Orientation"": 45, ""Stability"": 80, ""Experience Orientation"": 6}"
